id,frequency_rank,source,source_id,source_rank,orthography,reading,romaji,english,verb_class,te_form_pattern,transitivity,register,example_ja,example_en
jv-1185,1185,native_bccwj,verb-0715,5978,傾く,かたむく,katamuku,incline toward,ku,godan-いて,intransitive,standard,体を少し傾いた。,I tilted my body a little.
jv-1186,1186,slang,slang-0175,175,完敗する,かんぱいする,kanpai suru,lose badly,suru,suru-して,unspecified,gaming,旅行中に鍵を完敗した。,I lost my key while traveling.
jv-1187,1187,kango_suru,kango-suru-0297,297,促進する,そくしんする,sokushin suru,promote,suru,suru-して,unspecified,standard,店は新商品を促進した。,The shop promoted the new product.
jv-1188,1188,native_bccwj,verb-0716,6000,潜める,ひそめる,hisomeru,hide,ichidan_ru,ichidan-て,transitive,standard,箱を机の下に潜めた。,I hid the box under the desk.
jv-1189,1189,native_bccwj,verb-0717,6008,怯える,おびえる,obieru,become frightened,ichidan_ru,ichidan-て,intransitive,standard,夕方、空が暗く怯えた。,The sky became dark in the evening.
jv-1190,1190,native_bccwj,verb-0718,6018,潜む,ひそむ,hisomu,lurk,mu,godan-んで,intransitive,standard,猫が箱の中に潜んだ。,The cat lurked inside the box.
jv-1191,1191,kango_suru,kango-suru-0298,298,抑制する,よくせいする,yokusei suru,restrain,suru,suru-して,unspecified,standard,毎日体を抑制した。,I trained my body every day.
jv-1192,1192,native_bccwj,verb-0719,6029,踏み込む,ふみこむ,fumikomu,step into (e.g. someone else's territory),mu,godan-んで,unspecified,standard,知らない部屋へ踏み込んだ。,I stepped into an unfamiliar room.
jv-1193,1193,slang,slang-0176,176,引きこもる,ひきこもる,hikikomoru,shut yourself in,godan,godan-って,unspecified,colloquial,週末は部屋に引きこもった。,I shut myself in my room on the weekend.
jv-1194,1194,native_bccwj,verb-0720,6038,足す,たす,tasu,add (numbers),su,godan-して,transitive,standard,リストに新しい名前を足した。,I added a new name to the list.
jv-1195,1195,native_bccwj,verb-0721,6040,横たわる,よこたわる,yokotawaru,lie down,ru,godan-って,intransitive,standard,昨日は早く横たわった。,I went to bed early yesterday.
jv-1196,1196,kango_suru,kango-suru-0299,299,制限する,せいげんする,seigen suru,restrict,suru,suru-して,unspecified,standard,人数を十人に制限した。,We limited the number of people to ten.
jv-1197,1197,native_bccwj,verb-0722,6045,生き残る,いきのこる,ikinokoru,survive,ru,godan-って,intransitive,standard,猫は冬を生き残った。,The cat survived the winter.
jv-1198,1198,kango_suru,kango-suru-0300,300,統一する,とういつする,touitsu suru,unify,suru,suru-して,unspecified,standard,チームの意見を統一した。,We unified the team’s opinions.
jv-1199,1199,native_bccwj,verb-0723,6072,浮かび上がる,うかびあがる,ukabiagaru,rise to the surface,ru,godan-って,intransitive,standard,気持ちが少し浮かび上がった。,My feeling rose a little.
jv-1200,1200,slang,slang-0177,177,こもる,こもる,komoru,stay holed up,godan,godan-って,unspecified,colloquial,机の上にメモがこもった。,A note remained on the desk.
jv-1201,1201,native_bccwj,verb-0724,6086,苛める,いじめる,ijimeru,tease,ichidan_ru,ichidan-て,transitive,standard,授業で苛めた。,I teased in class.
jv-1202,1202,native_bccwj,verb-0725,6090,腐る,くさる,kusaru,rot,ru,godan-って,intransitive,standard,古い果物が腐った。,The old fruit rotted.
jv-1203,1203,kango_suru,kango-suru-0301,301,統合する,とうごうする,tougou suru,integrate,suru,suru-して,unspecified,standard,授業で統合した。,I integrated in class.
jv-1204,1204,native_bccwj,verb-0726,6105,妨げる,さまたげる,samatageru,disturb,ichidan_ru,ichidan-て,transitive,standard,大きな音が授業を妨げた。,A loud noise interrupted the class.
jv-1205,1205,native_bccwj,verb-0727,6113,潰れる,つぶれる,tsubureru,be smashed,ichidan_ru,ichidan-て,intransitive,standard,古い時計が潰れた。,The old clock was crushed.
jv-1206,1206,native_bccwj,verb-0728,6114,振る舞う,ふるまう,furumau,behave,u,godan-って,transitive,standard,彼は大人らしく振る舞った。,He behaved like an adult.
jv-1207,1207,native_bccwj,verb-0729,6115,盛り込む,もりこむ,morikomu,incorporate,mu,godan-んで,transitive,standard,新しい案を計画に盛り込んだ。,I incorporated the new idea into the plan.
jv-1208,1208,native_bccwj,verb-0730,6117,遮る,さえぎる,saegiru,interrupt,ru,godan-って,transitive,standard,大きな音が授業を遮った。,A loud noise interrupted the class.
jv-1209,1209,slang,slang-0178,178,粘着する,ねんちゃくする,nenchaku suru,obsessively cling,suru,suru-して,unspecified,internet,元友だちに粘着した。,I obsessively clung to an old friend.
jv-1210,1210,kango_suru,kango-suru-0302,302,分離する,ぶんりする,bunri suru,separate,suru,suru-して,unspecified,standard,二つの箱を分離した。,I separated the two boxes.
jv-1211,1211,native_bccwj,verb-0731,6121,くっ付く,くっつく,kuttsuku,adhere to,ku,godan-いて,intransitive,standard,授業でくっ付いた。,I adhered to in class.
jv-1212,1212,native_bccwj,verb-0732,6146,浸かる,つかる,tsukaru,be pickled,ru,godan-って,intransitive,standard,授業で浸かった。,I was pickled in class.
jv-1213,1213,kango_suru,kango-suru-0303,303,分類する,ぶんるいする,bunrui suru,classify,suru,suru-して,unspecified,standard,本を種類で分類した。,I classified the books by type.
jv-1214,1214,native_bccwj,verb-0733,6158,覚ます,さます,samasu,awaken,su,godan-して,transitive,standard,朝、冷たい水で目を覚ました。,I woke myself up with cold water in the morning.
jv-1215,1215,slang,slang-0179,179,監視する,かんしする,kanshi suru,keep tabs on someone,suru,suru-して,unspecified,internet,相手の投稿を監視した。,I kept tabs on the other person’s posts.
jv-1216,1216,kango_suru,kango-suru-0304,304,整理する,せいりする,seiri suru,organize,suru,suru-して,unspecified,standard,机の上を整理した。,I organized my desk.
jv-1217,1217,native_bccwj,verb-0734,6190,言い切る,いいきる,iikiru,declare,ru,godan-って,transitive,standard,彼は収入を言い切った。,He declared his income.
jv-1218,1218,kango_suru,kango-suru-0305,305,処理する,しょりする,shori suru,process,suru,suru-して,unspecified,standard,仕事のメールを処理した。,I processed work emails.
jv-1219,1219,slang,slang-0180,180,特攻する,とっこうする,tokkou suru,yolo charge in,suru,suru-して,unspecified,gaming,敵の中へ特攻した。,I charged straight into the enemies.
jv-1220,1220,native_bccwj,verb-0735,6209,見当たる,みあたる,miataru,be found,ru,godan-って,unspecified,standard,なくした鍵が見当たった。,The lost key was found.
jv-1221,1221,native_bccwj,verb-0736,6217,伏せる,ふせる,fuseru,lay something upside down,ichidan_ru,ichidan-て,transitive,standard,皿を机に伏せた。,I laid the plate face down on the desk.
jv-1222,1222,kango_suru,kango-suru-0306,306,処分する,しょぶんする,shobun suru,dispose of,suru,suru-して,unspecified,standard,授業で処分した。,I disposed of in class.
jv-1223,1223,native_bccwj,verb-0737,6238,立ち寄る,たちよる,tachiyoru,stop by,ru,godan-って,intransitive,standard,駅の前で車が立ち寄った。,The car stopped in front of the station.
jv-1224,1224,slang,slang-0181,181,蘇生する,そせいする,sosei suru,revive,suru,suru-して,unspecified,gaming,倒れた味方を蘇生した。,I revived a fallen teammate.
jv-1225,1225,kango_suru,kango-suru-0307,307,適用する,てきようする,tekiyou suru,apply,suru,suru-して,unspecified,standard,新しい仕事に適用した。,I applied for a new job.
jv-1226,1226,native_bccwj,verb-0738,6250,躊躇う,ためらう,tamerau,hesitate,u,godan-って,intransitive,standard,答える前に少し躊躇った。,I hesitated a little before answering.
jv-1227,1227,kango_suru,kango-suru-0308,308,引用する,いんようする,inyou suru,quote,suru,suru-して,unspecified,standard,本の言葉を引用した。,I quoted words from a book.
jv-1228,1228,native_bccwj,verb-0739,6274,澄む,すむ,sumu,clear (e.g. weather),mu,godan-んで,intransitive,standard,雨の後で空が澄んだ。,The sky cleared after the rain.
jv-1229,1229,native_bccwj,verb-0740,6284,戸惑う,とまどう,tomadou,be bewildered,u,godan-って,intransitive,standard,急な質問に戸惑った。,I was bewildered by the sudden question.
jv-1230,1230,native_bccwj,verb-0741,6286,明く,あく,aku,open (e.g. doors),ku,godan-いて,both,standard,朝、店が早く明いた。,The shop opened early in the morning.
jv-1231,1231,slang,slang-0182,182,ゴリ押しする,ごりおしする,gorioshi suru,force through,suru,suru-して,unspecified,slang,彼は自分の案をゴリ押しした。,He forced his own idea through.
jv-1232,1232,native_bccwj,verb-0742,6295,捻る,ひねる,hineru,twist,ru,godan-って,transitive,standard,紙を少し捻った。,I twisted the paper a little.
jv-1233,1233,native_bccwj,verb-0743,6296,訳す,やくす,yakusu,translate,su,godan-して,transitive,standard,友だちのために短い文を訳した。,I translated a short sentence for my friend.
jv-1234,1234,kango_suru,kango-suru-0309,309,参照する,さんしょうする,sanshou suru,refer to,suru,suru-して,unspecified,standard,本の言葉を参照した。,I quoted words from a book.
jv-1235,1235,native_bccwj,verb-0744,6314,引き付ける,ひきつける,hikitsukeru,fascinate,ichidan_ru,ichidan-て,unspecified,standard,その映画は皆を引き付けた。,That movie fascinated everyone.
jv-1236,1236,native_bccwj,verb-0745,6318,堪える,こらえる,koraeru,bear,ichidan_ru,ichidan-て,both,standard,最後まで堪えた。,I bore it until the end.
jv-1237,1237,kango_suru,kango-suru-0310,310,通報する,つうほうする,tsuuhou suru,report,suru,suru-して,unspecified,standard,会で大事な点を通報した。,I said the important point at the meeting.
jv-1238,1238,native_bccwj,verb-0746,6332,甘える,あまえる,amaeru,behave like a spoiled child,ichidan_ru,ichidan-て,intransitive,standard,子どもは母に甘えた。,The child acted spoiled with his mother.
jv-1239,1239,slang,slang-0183,183,オワコン化する,おわこんかする,owakonka suru,become obsolete / washed,suru,suru-して,unspecified,internet,夕方、空が暗くオワコン化した。,The sky became dark in the evening.
jv-1240,1240,native_bccwj,verb-0747,6336,思い浮かべる,おもいうかべる,omoiukaberu,be reminded of,ichidan_ru,ichidan-て,unspecified,standard,授業で思い浮かべた。,I was reminded of in class.
jv-1241,1241,kango_suru,kango-suru-0311,311,報道する,ほうどうする,houdou suru,report in the news,suru,suru-して,unspecified,standard,会で大事な点を報道した。,I said the important point at the meeting.
jv-1242,1242,native_bccwj,verb-0748,6371,聞き取る,ききとる,kikitoru,catch (a person's words),ru,godan-って,transitive,standard,警察は男を聞き取った。,The police caught the man.
jv-1243,1243,native_bccwj,verb-0749,6374,吐き出す,はきだす,hakidasu,vomit,su,godan-して,transitive,standard,気分が悪くて吐き出した。,I vomited because I felt sick.
jv-1244,1244,kango_suru,kango-suru-0312,312,告知する,こくちする,kokuchi suru,announce,suru,suru-して,unspecified,standard,会で大事な点を告知した。,I said the important point at the meeting.
jv-1245,1245,slang,slang-0184,184,ネタ化する,ねたかする,netaka suru,turn into a running joke,suru,suru-して,unspecified,internet,午後から天気がネタ化した。,The weather changed in the afternoon.
jv-1246,1246,native_bccwj,verb-0750,6390,縫う,ぬう,nuu,sew,u,godan-って,transitive,standard,母は服を縫った。,My mother made clothes by hand.
jv-1247,1247,kango_suru,kango-suru-0313,313,記載する,きさいする,kisai suru,mention,suru,suru-して,unspecified,standard,名前を紙に記載した。,I wrote my name on the paper.
jv-1248,1248,native_bccwj,verb-0751,6410,物語る,ものがたる,monogataru,tell,ru,godan-って,transitive,standard,会で大事な点を物語った。,I said the important point at the meeting.
jv-1249,1249,native_bccwj,verb-0752,6418,突き出す,つきだす,tsukidasu,push out,su,godan-して,transitive,standard,ドアのボタンを突き出した。,I pressed the door button.
jv-1250,1250,native_bccwj,verb-0753,6423,切り離す,きりはなす,kirihanasu,detach,su,godan-して,transitive,standard,二つの箱を切り離した。,I separated the two boxes.
jv-1251,1251,slang,slang-0185,185,コラボする,こらぼする,korabo suru,collab,suru,suru-して,unspecified,internet,動画で友だちとコラボした。,I collaborated with a friend on a video.
jv-1252,1252,kango_suru,kango-suru-0314,314,受診する,じゅしんする,jushin suru,get medical consultation,suru,suru-して,unspecified,standard,友だちから本を受診した。,I received a book from my friend.
jv-1253,1253,native_bccwj,verb-0754,6431,溶かす,とかす,tokasu,melt,su,godan-して,transitive,standard,暖かい部屋で氷が溶かした。,The ice melted in the warm room.
